feature_set,method,metric,params,k,resolution,seed,rows,cluster_count,largest_cluster_share,noise_share,ari_all,ami_all,v_measure_all,ari_excluding_other,ami_excluding_other,v_measure_excluding_other,ari_single_clear,ami_single_clear,v_measure_single_clear,pairwise_f1_all,pairwise_precision_all,pairwise_recall_all,balanced_score,n_clusters,error
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=50;resolution=2.5;seed=1,50.0,2.5,1.0,5509.0,37.0,0.06117262661100018,0.0,0.24482895691349427,0.38092919614208876,0.3981119480010591,0.24482895691349427,0.38092919614208876,0.3981119480010591,0.24482895691349427,0.38092919614208876,0.3981119480010591,0.27913085019686695,0.4292381532221046,0.20680857915396617,0.15498868334210422,,
hybrid_dense_lexical_dw0.75_lw0.25,leiden,cosine,k=10;resolution=2.5;seed=7,10.0,2.5,7.0,5509.0,46.0,0.057360682519513526,0.0,0.24297764851360185,0.3855821388535431,0.406390214355395,0.24297764851360185,0.3855821388535431,0.406390214355395,0.24297764851360185,0.3855821388535431,0.406390214355395,0.2661729496499438,0.4605255069632746,0.18717901738372447,0.15484186584362672,,
dense_bge_pca,leiden,cosine,k=30;resolution=2.5;seed=7,30.0,2.5,7.0,5509.0,32.0,0.06353240152477764,0.0,0.2485475479085632,0.3757682300648711,0.39095897110806016,0.2485475479085632,0.3757682300648711,0.39095897110806016,0.2485475479085632,0.3757682300648711,0.39095897110806016,0.28689361681677067,0.40890783241260503,0.22096096296172915,0.15483637652591234,,
hybrid_dense_lexical_dw0.75_lw0.25,leiden,cosine,k=15;resolution=2.0;seed=1,15.0,2.0,1.0,5509.0,31.0,0.09475403884552551,0.0,0.24476372199690283,0.3773227224814451,0.3922432610949265,0.24476372199690283,0.3773227224814451,0.3922432610949265,0.24476372199690283,0.3773227224814451,0.3922432610949265,0.287709030899279,0.36643534062485233,0.2368280301221654,0.15449628254894734,,
hybrid_dense_lexical_dw0.75_lw0.25,leiden,cosine,k=15;resolution=2.5;seed=7,15.0,2.5,7.0,5509.0,38.0,0.07514975494645126,0.0,0.24582003729464952,0.3795028301408049,0.397195676403593,0.24582003729464952,0.3795028301408049,0.397195676403593,0.24582003729464952,0.3795028301408049,0.397195676403593,0.27709215161080714,0.4257236404229731,0.20538630807298464,0.15436392663961554,,
hybrid_dense_lexical_dw0.75_lw0.25,leiden,cosine,k=10;resolution=0.35;seed=42,10.0,0.35,42.0,5509.0,7.0,0.31403158467961517,0.0,0.07914008915122749,0.20081358273738753,0.2060746554358337,0.07914008915122749,0.20081358273738753,0.2060746554358337,0.07914008915122749,0.20081358273738753,0.2060746554358337,0.19384452677105155,0.12260537150059217,0.4626850479241505,0.15419231250601448,,
dense_bge_pca,leiden,cosine,k=20;resolution=2.5;seed=42,20.0,2.5,42.0,5509.0,33.0,0.06516609184970049,0.0,0.2484247360708993,0.37583913741884295,0.39146516716930924,0.2484247360708993,0.37583913741884295,0.39146516716930924,0.2484247360708993,0.37583913741884295,0.39146516716930924,0.2831447656719601,0.4101356925939579,0.21620186070441746,0.15419049323175774,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=50;resolution=2.5;seed=42,50.0,2.5,42.0,5509.0,36.0,0.05772372481394082,0.0,0.24071602587324095,0.3824828362571971,0.3992674984470781,0.24071602587324095,0.3824828362571971,0.3992674984470781,0.24071602587324095,0.3824828362571971,0.3992674984470781,0.2775868865161837,0.4112185349391813,0.20950506446950307,0.15404562692841797,,
hybrid_dense_lexical_structural_dw1.0_lw0.25_sw0.1,leiden,cosine,k=10;resolution=2.5;seed=7,10.0,2.5,7.0,5509.0,43.0,0.062261753494282084,0.0,0.243402600880413,0.38132166152912333,0.40106604826721715,0.243402600880413,0.38132166152912333,0.40106604826721715,0.243402600880413,0.38132166152912333,0.40106604826721715,0.2712811922818088,0.4422382256171916,0.19564879435459245,0.1538078630931146,,
hybrid_dense_lexical_structural_dw1.0_lw0.25_sw0.1,leiden,cosine,k=10;resolution=2.0;seed=7,10.0,2.0,7.0,5509.0,34.0,0.08477037574877473,0.0,0.25022345293086085,0.3723581460944535,0.3886148808912333,0.25022345293086085,0.3723581460944535,0.3886148808912333,0.25022345293086085,0.3723581460944535,0.3886148808912333,0.285402573957295,0.3964624399587301,0.2229486261250007,0.15377290011241632,,
