feature_set,method,metric,params,k,resolution,seed,rows,cluster_count,largest_cluster_share,noise_share,ari_all,ami_all,v_measure_all,ari_excluding_other,ami_excluding_other,v_measure_excluding_other,ari_single_clear,ami_single_clear,v_measure_single_clear,pairwise_f1_all,pairwise_precision_all,pairwise_recall_all,balanced_score,n_clusters,error
tfidf_word_svd,kmeans,,n_clusters=15,,,,5509.0,15.0,0.19459066981303322,0.0,0.020201408392566636,0.0525496888382513,0.06412916510389792,0.020201408392566636,0.0525496888382513,0.06412916510389792,0.020201408392566636,0.0525496888382513,0.06412916510389792,0.09751400056109197,0.08777775144633669,0.10967958647722793,0.05210545167361313,15.0,
tfidf_word_svd,kmeans,,n_clusters=10,,,,5509.0,10.0,0.3684879288437103,0.0,0.009292838338840308,0.05118468445570747,0.05946596348921597,0.009292838338840308,0.05118468445570747,0.05946596348921597,0.009292838338840308,0.05118468445570747,0.05946596348921597,0.11366938932085728,0.0784415193332557,0.20633294653482204,0.05062515712926904,10.0,
tfidf_word_svd,kmeans,,n_clusters=8,,,,5509.0,8.0,0.3948084951896896,0.0,0.008485592005968429,0.047918808327273944,0.054593010125372626,0.008485592005968429,0.047918808327273944,0.054593010125372626,0.008485592005968429,0.047918808327273944,0.054593010125372626,0.1173911830492241,0.07817391723581794,0.2355676962169625,0.0492559284084333,8.0,
tfidf_word_svd,kmeans,,n_clusters=12,,,,5509.0,12.0,0.30059901978580505,0.0,0.012434543576368891,0.04699773239225219,0.05666307049342719,0.012434543576368891,0.04699773239225219,0.05666307049342719,0.012434543576368891,0.04699773239225219,0.05666307049342719,0.10713419972141942,0.08107982224757017,0.15786191108075945,0.04872251711900179,12.0,
tfidf_word_svd,kmeans,,n_clusters=30,,,,5509.0,30.0,0.16482120166999456,0.0,0.01970708535646419,0.047704072960632025,0.06989449663666211,0.01970708535646419,0.047704072960632025,0.06989449663666211,0.01970708535646419,0.047704072960632025,0.06989449663666211,0.07863233507160872,0.09084888760053318,0.0693118872991285,0.04865303137255293,30.0,
tfidf_word_svd,kmeans,,n_clusters=6,,,,5509.0,6.0,0.36322381557451444,0.0,0.008674364264715063,0.024877840940244568,0.029899915135941417,0.008674364264715063,0.024877840940244568,0.029899915135941417,0.008674364264715063,0.024877840940244568,0.029899915135941417,0.11729702545627556,0.07740308745927177,0.24205166073513926,0.0385122613427039,6.0,
tfidf_char_svd,agglomerative,cosine,n_clusters=25;linkage=average,,,,5509.0,25.0,0.609548012343438,0.0,0.02070720743936256,0.14486055361908462,0.1661151396420738,0.02070720743936256,0.14486055361908462,0.1661151396420738,0.02070720743936256,0.14486055361908462,0.1661151396420738,0.13687175290526377,0.0811702651367422,0.4362171105595994,-0.10546060389624111,,
tfidf_char_svd,agglomerative,cosine,n_clusters=20;linkage=average,,,,5509.0,20.0,0.6678163005990198,0.0,0.017046883882942843,0.12580886480997916,0.1443007141503946,0.017046883882942843,0.12580886480997916,0.1443007141503946,0.017046883882942843,0.12580886480997916,0.1443007141503946,0.13886483115295573,0.08011882579627255,0.520553066349825,-0.17369231770395124,,
tfidf_char_svd,agglomerative,cosine,n_clusters=15;linkage=average,,,,5509.0,15.0,0.7249954619713197,0.0,0.017349167568205814,0.11369443465151927,0.1284556478084635,0.017349167568205814,0.11369443465151927,0.1284556478084635,0.017349167568205814,0.11369443465151927,0.1284556478084635,0.1431330089376333,0.08091639709283391,0.6193551013911791,-0.23631131103091155,,
tfidf_char_svd,agglomerative,cosine,n_clusters=12;linkage=average,,,,5509.0,12.0,0.8767471410419314,0.0,0.004029894356707223,0.06727482265769212,0.08113771121027746,0.004029894356707223,0.06727482265769212,0.08113771121027746,0.004029894356707223,0.06727482265769212,0.08113771121027746,0.13346443292055027,0.07290103313973387,0.7886192403573352,-0.4151058938167014,,
tfidf_char_svd,agglomerative,cosine,n_clusters=10;linkage=average,,,,5509.0,10.0,0.8887275367580323,0.0,0.0033929782505367806,0.06074471617187645,0.07265359873131534,0.0033929782505367806,0.06074471617187645,0.07265359873131534,0.0033929782505367806,0.06074471617187645,0.07265359873131534,0.1334296094849529,0.07271810873713941,0.8081174016763737,-0.4307113784686765,,
tfidf_char_svd,agglomerative,cosine,n_clusters=8;linkage=average,,,,5509.0,8.0,0.9043383554184062,0.0,0.0031880834646718223,0.0589568868589029,0.06847992160275135,0.0031880834646718223,0.0589568868589029,0.06847992160275135,0.0031880834646718223,0.0589568868589029,0.06847992160275135,0.1337748433566178,0.07270152319516668,0.8363833043697128,-0.4477156039352127,,
hybrid_dense_lexical_dw1.25_lw1.0,hdbscan,euclidean,min_cluster_size=30;min_samples=5;method=eom,,,,5509.0,11.0,0.8885460156108187,0.8885460156108187,-0.002527447304617026,0.1220465891970138,0.1342785599248601,-0.002527447304617026,0.1220465891970138,0.1342785599248601,-0.002527447304617026,0.1220465891970138,0.1342785599248601,0.13101851059512137,0.07140497927066658,0.7934033272074813,-1.0436676054733804,,
dense_bge_pca,hdbscan,euclidean,min_cluster_size=30;min_samples=5;method=eom,,,,5509.0,7.0,0.9313850063532402,0.9313850063532402,-0.003436050503379287,0.0744658546581968,0.08268393720271199,-0.003436050503379287,0.0744658546581968,0.08268393720271199,-0.003436050503379287,0.0744658546581968,0.08268393720271199,0.12961162624881703,0.07011941550967637,0.8551911506422891,-1.1523143473754134,,
hybrid_dense_lexical_dw1.25_lw1.0,hdbscan,euclidean,min_cluster_size=75;min_samples=10;method=eom,,,,5509.0,3.0,0.9172263568705754,0.9172263568705754,-0.0019986822005663065,0.08048573870061024,0.08317223153636066,-0.0019986822005663065,0.08048573870061024,0.08317223153636066,-0.0019986822005663065,0.08048573870061024,0.08317223153636066,0.1315355225482148,0.07131327191679976,0.8457497506167493,-1.2718550082674656,,
dense_bge_pca,hdbscan,euclidean,min_cluster_size=50;min_samples=10;method=eom,,,,5509.0,3.0,0.9155926665456525,0.9155926665456525,-0.0021368947870051545,0.05421972952498655,0.057031313114771096,-0.0021368947870051545,0.05421972952498655,0.057031313114771096,-0.0021368947870051545,0.05421972952498655,0.057031313114771096,0.1307926734387373,0.07091726974745526,0.8400264281470871,-1.280566092655969,,
dense_bge_pca,hdbscan,euclidean,min_cluster_size=50;min_samples=10;method=leaf,,,,5509.0,3.0,0.9155926665456525,0.9155926665456525,-0.0021368947870051545,0.05421972952498655,0.057031313114771096,-0.0021368947870051545,0.05421972952498655,0.057031313114771096,-0.0021368947870051545,0.05421972952498655,0.057031313114771096,0.1307926734387373,0.07091726974745526,0.8400264281470871,-1.280566092655969,,
hybrid_dense_lexical_dw1.25_lw1.0,hdbscan,euclidean,min_cluster_size=50;min_samples=10;method=leaf,,,,5509.0,4.0,0.9233980758758396,0.9233980758758396,-0.002061529989821853,0.08483547744807422,0.08893290869193679,-0.002061529989821853,0.08483547744807422,0.08893290869193679,-0.002061529989821853,0.08483547744807422,0.08893290869193679,0.131592136584973,0.07127574383627214,0.8558287204372119,-1.281895860769032,,
hybrid_dense_lexical_dw1.25_lw1.0,hdbscan,euclidean,min_cluster_size=50;min_samples=10;method=eom,,,,5509.0,4.0,0.9233980758758396,0.9233980758758396,-0.002061529989821853,0.08483547744807422,0.08893290869193679,-0.002061529989821853,0.08483547744807422,0.08893290869193679,-0.002061529989821853,0.08483547744807422,0.08893290869193679,0.131592136584973,0.07127574383627214,0.8558287204372119,-1.281895860769032,,
hybrid_dense_lexical_structural_dw1.0_lw0.25_sw0.1,hdbscan,euclidean,min_cluster_size=30;min_samples=5;method=eom,,,,5509.0,5.0,0.943365402069341,0.943365402069341,-0.0037858301082340476,0.06547186707215343,0.07117391780266527,-0.0037858301082340476,0.06547186707215343,0.07117391780266527,-0.0037858301082340476,0.06547186707215343,0.07117391780266527,0.12957859997591914,0.06996791453342939,0.8753638959678569,-1.3310629803108713,,
hybrid_dense_lexical_dw1.25_lw1.0,hdbscan,euclidean,min_cluster_size=100;min_samples=20;method=eom,,,,5509.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13298497974336426,0.07122866088409104,1.0,-1.473403004051327,,
hybrid_dense_lexical_structural_dw1.0_lw0.25_sw0.1,hdbscan,euclidean,min_cluster_size=75;min_samples=10;method=eom,,,,5509.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13298497974336426,0.07122866088409104,1.0,-1.473403004051327,,
hybrid_dense_lexical_structural_dw1.0_lw0.25_sw0.1,hdbscan,euclidean,min_cluster_size=50;min_samples=10;method=leaf,,,,5509.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13298497974336426,0.07122866088409104,1.0,-1.473403004051327,,
hybrid_dense_lexical_structural_dw1.0_lw0.25_sw0.1,hdbscan,euclidean,min_cluster_size=150;min_samples=20;method=eom,,,,5509.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13298497974336426,0.07122866088409104,1.0,-1.473403004051327,,
hybrid_dense_lexical_structural_dw1.0_lw0.25_sw0.1,hdbscan,euclidean,min_cluster_size=100;min_samples=20;method=eom,,,,5509.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13298497974336426,0.07122866088409104,1.0,-1.473403004051327,,
hybrid_dense_lexical_dw1.25_lw1.0,hdbscan,euclidean,min_cluster_size=150;min_samples=20;method=eom,,,,5509.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13298497974336426,0.07122866088409104,1.0,-1.473403004051327,,
dense_bge_pca,hdbscan,euclidean,min_cluster_size=150;min_samples=20;method=eom,,,,5509.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13298497974336426,0.07122866088409104,1.0,-1.473403004051327,,
dense_bge_pca,hdbscan,euclidean,min_cluster_size=100;min_samples=20;method=eom,,,,5509.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13298497974336426,0.07122866088409104,1.0,-1.473403004051327,,
dense_bge_pca,hdbscan,euclidean,min_cluster_size=75;min_samples=10;method=eom,,,,5509.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13298497974336426,0.07122866088409104,1.0,-1.473403004051327,,
hybrid_dense_lexical_structural_dw1.0_lw0.25_sw0.1,hdbscan,euclidean,min_cluster_size=50;min_samples=10;method=eom,,,,5509.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13298497974336426,0.07122866088409104,1.0,-1.473403004051327,,
tfidf_word_svd,agglomerative,,n_clusters=8,,,,,,,,,,,,,,,,,,,,-999.0,,ValueError: Cosine affinity cannot be used when X contains zero vectors
tfidf_word_svd,agglomerative,,n_clusters=12,,,,,,,,,,,,,,,,,,,,-999.0,,ValueError: Cosine affinity cannot be used when X contains zero vectors
tfidf_word_svd,agglomerative,,n_clusters=15,,,,,,,,,,,,,,,,,,,,-999.0,,ValueError: Cosine affinity cannot be used when X contains zero vectors
tfidf_word_svd,agglomerative,,n_clusters=20,,,,,,,,,,,,,,,,,,,,-999.0,,ValueError: Cosine affinity cannot be used when X contains zero vectors
tfidf_word_svd,agglomerative,,n_clusters=25,,,,,,,,,,,,,,,,,,,,-999.0,,ValueError: Cosine affinity cannot be used when X contains zero vectors
tfidf_word_svd,agglomerative,,n_clusters=10,,,,,,,,,,,,,,,,,,,,-999.0,,ValueError: Cosine affinity cannot be used when X contains zero vectors
